time,freq,kload,dp
199.0,60.727517547230036,0.8249926960257778,-0.0014599033626013834
200.0,60.740964739220445,0.8252326077286852,-0.0012199916596940337
201.0,60.72367788991248,0.8277501675296384,0.0012975681412591554
202.0,60.693394754345405,0.8298720342652692,0.003419434876890055
203.0,60.708627470983465,0.826228114791831,-0.0002244845965482153
204.0,60.73524202558896,0.8243810817025461,-0.002071517685833097
205.0,60.710317283228385,0.8288993116408794,0.0024467122525001135
206.0,60.720910132341956,0.8258092053047315,-0.0006433940836477981
207.0,60.72895652687709,0.8256401283428382,-0.0008124710455410961
208.0,60.76580621659244,0.821691021367389,-0.0047615780209902476
209.0,60.74477385898383,0.8261797707005439,-0.0002728286878353031
210.0,60.71570216165897,0.8276442009942547,0.0011916016058754766
211.0,60.7267632292297,0.8244272212213423,-0.0020253781670369173
212.0,60.70203983201657,0.8282123379332178,0.0017597385448385628
213.0,60.72184077584984,0.8243502898739492,-0.002102309514429991
214.0,60.72791778514489,0.8251713599889254,-0.0012812393994538417
215.0,60.73650211191246,0.8244651245116505,-0.0019874748767286423
216.0,60.73914382685006,0.8245776180600773,-0.0018749813283019088
217.0,60.74905244359027,0.8233846453552243,-0.0030679540331549305
218.0,60.733140750845465,0.8256658881029555,-0.0007867112854237774
219.0,60.72371228282237,0.8255235562652026,-0.000929043123176628
220.0,60.717189480910434,0.8257333599624921,-0.0007192394258870863
221.0,60.70631449180769,0.8267227900538455,0.0002701906654662748
222.0,60.734046290231994,0.8229769536165114,-0.0034756457718679162
223.0,60.71380486862068,0.8272941026076576,0.000841503219278394
224.0,60.70011740340182,0.8274879257521515,0.0010353263637721852
225.0,60.707549372573084,0.8260038476099255,-0.00044875177845369967
226.0,60.70159480675884,0.8274771772847866,0.0010245778964073702
227.0,60.710775056976644,0.8261790542502615,-0.0002735451381176704
228.0,60.68522307606117,0.8299535042206014,0.0035009048322221514
229.0,60.68509017463234,0.8284849508355073,0.0020323514471280546
230.0,60.69322305195072,0.8279712532885322,0.0015186539001529654
231.0,60.73715879294259,0.8236232887586014,-0.002829310629777892
232.0,60.73746490171516,0.8263707303406538,-8.18690477254265e-05
233.0,60.721529436445266,0.8277606672634574,0.001308067875078182
234.0,60.70640335565176,0.8282690301802406,0.0018164307918613115
235.0,60.715532338982314,0.8262643175043233,-0.00018828188405597328
236.0,60.68630651885881,0.8303935365746083,0.003940937186229079
237.0,60.697200586500806,0.8273201333527996,0.0008675339644203809
238.0,60.72459063135101,0.8251804223928298,-0.001272176995549387
239.0,60.74020498051793,0.825108944306177,-0.001343655082202296
240.0,60.75612384278051,0.8238996287427409,0.0010403015256156556
241.0,60.756027637292185,0.8244702690035993,0.0016109417864740565
242.0,60.75553526987096,0.8239874618134753,0.001128134596349937
243.0,60.76427682952323,0.8225134399110677,-0.00034588730605755925
244.0,60.74405114684752,0.8250539835523366,0.0021946563352112803
245.0,60.77357770087171,0.8199324101236778,-0.0029269170934475056
246.0,60.773261754516874,0.8216779654867761,-0.0011813617303492643
247.0,60.755560024740745,0.8231846362257489,0.0003253090086235859
248.0,60.73137146546084,0.8245687739050798,0.001709446687954509
249.0,60.72497472847154,0.8237950070538742,0.0009356798367488597
250.0,60.749629895446525,0.8207610447450475,-0.002098282472077764
251.0,60.72741174949079,0.8250813776050475,0.0022220503879221733
252.0,60.70741942174863,0.8259136985281234,0.00305437131099808
253.0,60.69488967242957,0.8264308755640009,0.0035715483468755096
254.0,60.716843738538074,0.8235554994845009,0.0006961722673756554
255.0,60.70164857103089,0.8271722203283219,0.004312893111196595
256.0,60.720283897478765,0.8241645075443169,0.0013051803271916264
257.0,60.737647378263986,0.8236085925966135,0.0007492653794881878
258.0,60.75159816576027,0.8230099556311695,0.0001506284140442475
259.0,60.77018395029343,0.8214544786799634,-0.001404848537161942
260.0,60.76959286902844,0.822298154507184,-0.0005611727099412196
261.0,60.758615921472064,0.8230190131369914,0.00015968591986612363
262.0,60.757250318058524,0.8221203562229508,-0.0007389709941745309
263.0,60.74833533848423,0.8229000058605571,4.067864343181436e-05
264.0,60.779943413772024,0.8184814912731495,-0.004377835943975832
265.0,60.74139331236127,0.8248764032010965,0.002017075983971208
266.0,60.76371906646357,0.8194268605785758,-0.0034324666385494125
267.0,60.744378274317334,0.8232493991002592,0.0003900718831338751
268.0,60.73358730854459,0.8231015385047511,0.00024221128762579662
269.0,60.73305901097954,0.8226435258466674,-0.0002158013704579015
270.0,60.74329638800056,0.8216303004246487,-0.0012290267924765792
271.0,60.72475911406204,0.8245842900468822,0.001724962829756899
272.0,60.72036058732568,0.82397941387904,0.0011200866619146055
273.0,60.71670474517384,0.8244430064487398,0.0015836792316144693
274.0,60.74197225006189,0.8215321812640587,-0.0013271459530665591
275.0,60.727565535063036,0.825013808430922,0.002154481213796715
276.0,60.755225315568076,0.8207595228883453,-0.002099804328779941
277.0,60.74822661945644,0.8233975570621119,0.0005382298449866091
278.0,60.76614348703,0.8205629062401998,-0.002296420976925501
279.0,60.74231528337577,0.8243423771848811,0.0014830499677557887
280.0,60.75580250666935,0.8209682675793069,-0.0018910596378184372
281.0,60.72911010045997,0.8249990334605443,0.002139706243419
282.0,60.762056580470414,0.8193427570725209,-0.0035165701446043638
283.0,60.773570471968945,0.8202338446409451,-0.0026254825761802465
284.0,60.75835903862516,0.8223749708474407,-0.0004843563696845595
285.0,60.741561340198835,0.8230638403780747,0.00020451316094943626
286.0,60.711118236805184,0.8255719750519831,0.0027126478348577514
287.0,60.71778532245868,0.8231233968398118,0.00026406962268658624
288.0,60.71756837495038,0.8240902567293038,0.0012309295121784884
289.0,60.74823415788103,0.8207634357340026,-0.002095891483122739
290.0,60.75450601306943,0.8221308654927113,-0.0007284617244140094
291.0,60.76502805300452,0.8210456928369793,-0.00181363438014602
292.0,60.75705009107505,0.8224097681476285,-0.0004495590694968515
293.0,60.745412494610875,0.8229852614088274,0.00012593419170220103
294.0,60.751865232264585,0.8214079251438786,-0.0014514020732466746
295.0,60.73563256936248,0.8237448808469683,0.0008855536298429538
296.0,60.72311084824916,0.824150435725049,0.001291108507923702
297.0,60.76308917074129,0.8188891496643733,-0.003970177552751992
298.0,60.77474685841155,0.8202137733744793,-0.0026455538426459644
299.0,60.769579575520204,0.8211414439546468,-0.0017178832624784213
300.0,60.76797023350189,0.8212254203667059,-0.0012516438534776477
301.0,60.75834167440526,0.8223618784445114,-0.0001151857756721487
302.0,60.75087887450013,0.8226270176315723,0.00014995341138873756
303.0,60.769052041969765,0.8201559952832836,-0.0023210689368999065
304.0,60.766345217656536,0.8217391832570177,-0.000737880963165875
305.0,60.7703818414152,0.8209640737718348,-0.0015129904483486894
306.0,60.74137536608606,0.8245804878357731,0.002103423615589564
307.0,60.74865412841542,0.8218972738309267,-0.0005797903892568273
308.0,60.76342260873011,0.820964945507457,-0.0015121187127264601
309.0,60.74841425589263,0.8237370138550706,0.001259949634887108
310.0,60.76195415396655,0.8211563879410885,-0.0013206762790950609
311.0,60.78961043780545,0.818907655515378,-0.0035694087048054493
312.0,60.78007829862314,0.8216015113673847,-0.0008755528527988461
313.0,60.7769692394903,0.8209479531196991,-0.001529111100484425
314.0,60.78268418836697,0.8199244047893798,-0.0025526594308037565
315.0,60.75940360202247,0.8228759955144522,0.0003989312942687181
316.0,60.747226336260205,0.8227067336334765,0.00022966941329295913
317.0,60.74221554927408,0.8227535253757314,0.00027646115554795536
318.0,60.7062353860305,0.8269551913292277,0.004478127109044205
319.0,60.73732376217422,0.8214339982027632,-0.0010430660174202886
320.0,60.79236575476605,0.8176028739156153,-0.004874190304568275
321.0,60.7906403935828,0.8212022443155902,-0.0012748199045933112
322.0,60.783074125033274,0.8213372168494113,-0.00113984737077226
323.0,60.760172272145944,0.8231936465429751,0.000716582322791611
324.0,60.737726921407685,0.8242394014222619,0.001762337202078451
325.0,60.739795546201094,0.8227833278730697,0.0003062636528861944
326.0,60.78221809966094,0.8183120405920403,-0.004165023628143197
327.0,60.778208615132094,0.8215596328152627,-0.0009174314049208804
328.0,60.770042780557255,0.8218533990402258,-0.0006236651799576865
329.0,60.78309306358401,0.819644285447275,-0.0028327787729085056
330.0,60.75311344598934,0.823896248853083,0.001419184632899422
331.0,60.75570076826098,0.8215333325378297,-0.000943731682353802
332.0,60.767735587947435,0.8205332776121835,-0.0019437866079999326
333.0,60.76107722951769,0.8221353528520217,-0.0003417113681618813
334.0,60.77166343511539,0.8204054433677967,-0.00207162085238677
335.0,60.75970418959043,0.8225010908150554,2.402659487186238e-05
336.0,60.7406053402829,0.8239002042807999,0.0014231400606164416
337.0,60.748421681992575,0.8219380241667095,-0.0005390400534740424
338.0,60.7698627821263,0.8202280163572664,-0.0022490478629171654
339.0,60.7863518144376,0.8196978030309293,-0.002779261189254168
340.0,60.7664790936427,0.8228244768988991,0.00034741267871566474
341.0,60.77096776430089,0.8207544051976523,-0.0017226590225312534
342.0,60.76484405821493,0.8217813640296011,-0.0006957001905823967
343.0,60.76895836830276,0.8208426523428266,-0.0016344118773569183
344.0,60.76556377594653,0.8215119364226963,-0.000965127797487278
345.0,60.73772549180701,0.8245195854737878,0.002042521253604266
346.0,60.753955529422214,0.8209598583779496,-0.0015172058422339102
347.0,60.754069266609086,0.8223368231361572,-0.00014024108402636149
348.0,60.771752875769074,0.8203097307349728,-0.002167333485210655
349.0,60.772067310607056,0.8214093934614615,-0.001067670758722036
350.0,60.76859586721537,0.821642634383056,-0.0008344298371275048
351.0,60.76604991452559,0.821609898823212,-0.0008671653969715531
352.0,60.7602906690689,0.8220807277305786,-0.000396336489604876
353.0,60.77267280114032,0.8202639626859389,-0.002213101534244574
354.0,60.766281239990064,0.8218181580680544,-0.0006589061521291628
355.0,60.73209522312356,0.8253004748515189,0.0028234106313353878
356.0,60.753969903846695,0.8206880002503528,-0.001789063969830733
357.0,60.74108343944526,0.8240079716152853,0.0015309073951017824
358.0,60.71163036905418,0.8266989507154441,0.004221886495260526
359.0,60.73887395526881,0.8219976048243429,-0.00047945939584063306
360.0,60.74791752185928,0.8232008496986603,0.0027115530625746133
361.0,60.79823414133119,0.8178911771275249,-0.0025981195085607017
362.0,60.78056814026211,0.8229688359232551,0.0024795392871694946
363.0,60.78297934907479,0.8208953803635944,0.00040608372750883134
364.0,60.764851114726895,0.8229384312592372,0.002449134623151592
365.0,60.78932996926554,0.8186971222090736,-0.0017921744270119207
366.0,60.78409817157629,0.8208064039462007,0.0003171073101150952
367.0,60.80033183583613,0.8181947233131271,-0.002294573322958414
368.0,60.79305069297002,0.8198258538742688,-0.0006634427618168951
369.0,60.809482160297485,0.8170336553390283,-0.003455641297057303
370.0,60.787991011071085,0.8203234815097883,-0.00016581512629731485
371.0,60.78636482481913,0.8187706036255251,-0.0017186930105604623
372.0,60.78262875027056,0.8190831569908399,-0.0014061396452457455
373.0,60.75413906420163,0.8221427663029882,0.001653469666902619
374.0,60.7941191578469,0.8157368284970768,-0.004752468139008799
375.0,60.793697883137824,0.8185931356277927,-0.0018961610082929405
376.0,60.79061129914751,0.8186072336143757,-0.001882063021709878
377.0,60.765290639892356,0.8212322047657924,0.0007429081297067579
378.0,60.73853333590308,0.822764524293261,0.002275227657175338
379.0,60.75104043534044,0.8199832806995561,-0.000506015936529594
380.0,60.766638154864545,0.819481627999008,-0.0010076686370775881
381.0,60.74889068745968,0.8227376725283087,0.002248375892223059
382.0,60.75183187332406,0.8213385958318549,0.000849299195769216
383.0,60.76358382850684,0.8204563662658332,-3.293037025241303e-05
384.0,60.75174137255094,0.8227353776540729,0.0022460810179873014
385.0,60.76316522489698,0.8206781110425063,0.0001888144064207446
386.0,60.78280332645415,0.8192622651220972,-0.0012270315139884262
387.0,60.760804800927964,0.8229961703298044,0.0025068736937188725
388.0,60.76278530179679,0.8211618061370286,0.0006725095009429805
389.0,60.782063208024674,0.8191580352250714,-0.0013312614110142025
390.0,60.79888026827818,0.8183684128214966,-0.002120883814589013
391.0,60.78916999922951,0.8202561718285838,-0.00023312480750177863
392.0,60.774101873973095,0.8210222345323146,0.0005329378962290193
393.0,60.77455169040348,0.819894453653804,-0.0005948429822816781
394.0,60.77962500976232,0.8193751997325529,-0.0011140969035327345
395.0,60.771725910684474,0.8205974191331026,0.00010812249701702607
396.0,60.73854722646309,0.8239348681690264,0.003445571532940809
397.0,60.745365469538214,0.8212081331841596,0.0007188365480740245
398.0,60.750241739136946,0.8215721089704426,0.0010828123343570623
399.0,60.765756554264584,0.8203038272562456,-0.00018546937984003666
400.0,60.76630517573427,0.821338937178851,0.0008496405427653355
401.0,60.77287654069999,0.8205342672463944,4.497061030882037e-05
402.0,60.76418419335799,0.8219258433570412,0.0014365467209556649
403.0,60.77397173046806,0.8201418439252007,-0.00034745271088492183
404.0,60.7662564613809,0.8216826633360801,0.0011933666999944968
405.0,60.76964722208473,0.820694934673065,0.00020563803697936053
406.0,60.760569428799826,0.8219947271427093,0.001505430506623701
407.0,60.79011251994928,0.8179380571556446,-0.0025512394804409486
408.0,60.7904021529571,0.8197786651780424,-0.0007106314580431326
409.0,60.74869439061944,0.8243159216991135,0.0038266250630278565
410.0,60.72813723351138,0.8239825867402549,0.0034932901041692917
411.0,60.70665578218789,0.82568593348674,0.005196636850654437
412.0,60.73633374860554,0.8214642026265335,0.000974905990447874
413.0,60.77064417961181,0.8199484794699562,-0.0005408171661294253
414.0,60.76977702367353,0.8222389447998224,0.0017496481637368022
415.0,60.79019466182305,0.8194771436434296,-0.0010121529926559875
416.0,60.772789368505926,0.8225853849185633,0.0020960882824776618
417.0,60.795037943848996,0.8184875036779281,-0.0020017929581574684
418.0,60.77560472063129,0.8220336557779979,0.0015443591419123217
419.0,60.80331682635996,0.8171750378233579,-0.0033142588127277636
420.0,60.757804054996186,0.8241472296568386,6.46608494992068e-05
421.0,60.70037817911757,0.8276644486980133,0.0035818798906738776
422.0,60.73532071616813,0.8204527670920188,-0.0036298017153207104
423.0,60.72420902033737,0.824867620372885,0.0007850515655454926
424.0,60.73526721887183,0.823097258450387,-0.0009853103569524562
425.0,60.708766871139325,0.8273008049274724,0.0032182361201329164
426.0,60.75573967720278,0.8203856593836265,-0.0036969094237129167
427.0,60.776632193900156,0.8213313114572179,-0.0027512573501214423
428.0,60.72123321688947,0.8288171631399213,0.00473459433258181
429.0,60.737497104150435,0.8231796686152986,-0.0009029001920408432
430.0,60.745017680564004,0.8238082391564954,-0.0002743296508441065
431.0,60.754057878118296,0.8232619958631695,-0.0008205729441699368
432.0,60.741240201095074,0.8252929854172834,0.001210416609943946
433.0,60.750685050567256,0.8232943450616315,-0.0007882237457080198
434.0,60.75384570346666,0.8235998117930697,-0.00048275701426971605
435.0,60.766932413901685,0.8221713753437153,-0.0019111934636241261
436.0,60.75328173364025,0.8244647941951084,0.00038222538776900997
437.0,60.73936920141372,0.8250142423656405,0.0009316735583010655
438.0,60.72099598113867,0.8263474449716223,0.0022648761642827995
439.0,60.72266069770863,0.8252314429389535,0.0011488741316139704
440.0,60.73061288171543,0.8247883607751755,0.0007057919678360506
441.0,60.74411864562576,0.8239404915957582,-0.00014207721158120522
442.0,60.72739944899783,0.8268228275201731,0.0027402587128336495
443.0,60.763730452693665,0.8214775143814765,-0.0026050544258628856
444.0,60.771333036573026,0.8229797123515694,-0.0011028564557700393
445.0,60.770571885074425,0.8231235214633218,-0.0009590473440175975
446.0,60.772870596446566,0.8224487288091757,-0.0016338399981636988
447.0,60.75381751821755,0.8245459099553115,0.00046334114797208156
