Time,Load,PV,Wind
09:01:00,0.9846542904764642,0.25572018891523135,0.35292670838036727
09:02:00,0.9897695269843094,0.2600457554523238,0.35568660148434517
09:03:00,0.9898844761193171,0.26437132198941615,0.3571067367426968
09:04:00,0.9976435427323409,0.2686968885265086,0.35808722642859087
09:05:00,0.990861543766883,0.273022455063601,0.3591105381783753
09:06:00,1.0,0.27734802160069344,0.3615872945022429
09:07:00,0.9939651704120926,0.2816735881377858,0.3643470209684258
09:08:00,0.9935053738720616,0.28599915467487824,0.3670196723970291
09:09:00,0.9934478993045577,0.29032472121197067,0.3703904814574281
09:10:00,0.9877004425541697,0.2946502877490631,0.3743992704565227
09:11:00,0.9851140870164952,0.2989758542861555,0.37797322186825805
09:12:00,0.9864934766365884,0.3033014208232479,0.3808181085092299
09:13:00,0.9833898499913787,0.30762698736034033,0.383726246632658
09:14:00,0.9870107477441231,0.3119525538974327,0.38676858078198395
09:15:00,0.9820104603712856,0.31627812043452513,0.39039920466694317
09:16:00,0.9802287487786654,0.32340493787348484,0.3947876237555233
09:17:00,0.9817805621012702,0.33053175531244455,0.40017411673877
09:18:00,0.9822403586413012,0.33765857275140426,0.4060967604883402
09:19:00,0.9781021897810219,0.34478539019036397,0.4126439963367248
09:20:00,0.9799988505086498,0.3519122076293237,0.4199112958304209
09:21:00,0.9827576297488361,0.3590390250682834,0.42653605962496727
09:22:00,0.986608425771596,0.3661658425072431,0.4332442497346591
09:23:00,0.9877579171216736,0.3732926599462029,0.4396858427793549
09:24:00,0.98281510431634,0.3804194773851625,0.44581952440341255
09:25:00,0.9816656129662623,0.3875462948241221,0.4513391762860018
09:26:00,0.9766078510259211,0.39467311226308205,0.4548707837620846
09:27:00,0.9811483418587276,0.40179992970204165,0.457430686419866
09:28:00,0.9829300534513478,0.40892674714100125,0.46077613537225826
09:29:00,0.9776423932409909,0.4160535645799612,0.4655626989779267
09:30:00,0.9806310707511926,0.4231803820189208,0.47231983902717384
09:31:00,0.974653715730789,0.4271294465392419,0.4793772093305331
09:32:00,0.9751135122708202,0.4310785110595627,0.4868058056721877
